index,ts_code,symbol,name,area,industry,fullname,market,exchange,list_date,is_hs
768,002256.SZ,002256,兆新股份,深圳,新型电力,深圳市兆新能源股份有限公司,主板,SZSE,20080625,S
769,002258.SZ,002258,利尔化学,四川,农药化肥,利尔化学股份有限公司,主板,SZSE,20080708,S
770,002259.SZ,002259,ST升达,四川,供气供热,四川升达林业产业股份有限公司,主板,SZSE,20080716,N
771,002261.SZ,002261,拓维信息,湖南,软件服务,拓维信息系统股份有限公司,主板,SZSE,20080723,S
772,002262.SZ,002262,恩华药业,江苏,化学制药,江苏恩华药业股份有限公司,主板,SZSE,20080723,S
773,002263.SZ,002263,大东南,浙江,塑料,浙江大东南股份有限公司,主板,SZSE,20080728,S
774,002264.SZ,002264,新华都,福建,广告包装,新华都科技股份有限公司,主板,SZSE,20080731,N
775,002265.SZ,002265,西仪股份,云南,专用机械,云南西仪工业股份有限公司,主板,SZSE,20080806,S
776,002266.SZ,002266,浙富控股,浙江,环境保护,浙富控股集团股份有限公司,主板,SZSE,20080806,S
777,002267.SZ,002267,陕天然气,陕西,供气供热,陕西省天然气股份有限公司,主板,SZSE,20080813,S
778,002268.SZ,002268,电科网安,四川,软件服务,中电科网络安全科技股份有限公司,主板,SZSE,20080811,S
779,002269.SZ,002269,美邦服饰,上海,服饰,上海美特斯邦威服饰股份有限公司,主板,SZSE,20080828,N
780,002270.SZ,002270,华明装备,山东,电气设备,华明电力装备股份有限公司,主板,SZSE,20080905,S
781,002271.SZ,002271,东方雨虹,北京,其他建材,北京东方雨虹防水技术股份有限公司,主板,SZSE,20080910,S
782,002272.SZ,002272,川润股份,四川,机械基件,四川川润股份有限公司,主板,SZSE,20080919,N
783,002273.SZ,002273,水晶光电,浙江,元器件,浙江水晶光电科技股份有限公司,主板,SZSE,20080919,S
784,002274.SZ,002274,华昌化工,江苏,农药化肥,江苏华昌化工股份有限公司,主板,SZSE,20080925,S
785,002275.SZ,002275,桂林三金,广西,中成药,桂林三金药业股份有限公司,主板,SZSE,20090710,S
786,002276.SZ,002276,万马股份,浙江,电气设备,浙江万马股份有限公司,主板,SZSE,20090710,S
787,002277.SZ,002277,友阿股份,湖南,百货,湖南友谊阿波罗商业股份有限公司,主板,SZSE,20090717,S
788,002278.SZ,002278,神开股份,上海,化工机械,上海神开石油化工装备股份有限公司,主板,SZSE,20090811,N
789,002279.SZ,002279,久其软件,北京,软件服务,北京久其软件股份有限公司,主板,SZSE,20090811,S
790,002280.SZ,002280,联络互动,浙江,软件服务,杭州联络互动信息科技股份有限公司,主板,SZSE,20090821,S
791,002281.SZ,002281,光迅科技,湖北,通信设备,武汉光迅科技股份有限公司,主板,SZSE,20090821,S
792,002282.SZ,002282,博深股份,河北,机械基件,博深股份有限公司,主板,SZSE,20090821,N
793,002283.SZ,002283,天润工业,山东,汽车配件,天润工业技术股份有限公司,主板,SZSE,20090821,S
794,002284.SZ,002284,亚太股份,浙江,汽车配件,浙江亚太机电股份有限公司,主板,SZSE,20090828,S
795,002285.SZ,002285,世联行,深圳,房产服务,深圳世联行集团股份有限公司,主板,SZSE,20090828,S
796,002286.SZ,002286,保龄宝,山东,食品,保龄宝生物股份有限公司,主板,SZSE,20090828,N
797,002287.SZ,002287,奇正藏药,西藏,中成药,西藏奇正藏药股份有限公司,主板,SZSE,20090828,S
798,002288.SZ,002288,超华科技,广东,元器件,广东超华科技股份有限公司,主板,SZSE,20090903,N
799,002289.SZ,002289,ST宇顺,深圳,元器件,深圳市宇顺电子股份有限公司,主板,SZSE,20090903,N
800,002290.SZ,002290,禾盛新材,江苏,家用电器,苏州禾盛新型材料股份有限公司,主板,SZSE,20090903,N
801,002291.SZ,002291,遥望科技,广东,广告包装,佛山遥望科技股份有限公司,主板,SZSE,20090903,S
802,002292.SZ,002292,奥飞娱乐,广东,影视音像,奥飞娱乐股份有限公司,主板,SZSE,20090910,S
803,002293.SZ,002293,罗莱生活,江苏,纺织,罗莱生活科技股份有限公司,主板,SZSE,20090910,S
804,002294.SZ,002294,信立泰,深圳,化学制药,深圳信立泰药业股份有限公司,主板,SZSE,20090910,S
805,002295.SZ,002295,精艺股份,广东,铜,广东精艺金属股份有限公司,主板,SZSE,20090929,N
806,002296.SZ,002296,辉煌科技,河南,通信设备,河南辉煌科技股份有限公司,主板,SZSE,20090929,N
807,002297.SZ,002297,博云新材,湖南,航空,湖南博云新材料股份有限公司,主板,SZSE,20090929,N
808,002298.SZ,002298,中电兴发,安徽,软件服务,安徽中电兴发与鑫龙科技股份有限公司,主板,SZSE,20090929,S
809,002299.SZ,002299,圣农发展,福建,农业综合,福建圣农发展股份有限公司,主板,SZSE,20091021,S
810,002300.SZ,002300,太阳电缆,福建,电气设备,福建南平太阳电缆股份有限公司,主板,SZSE,20091021,S
811,002301.SZ,002301,齐心集团,深圳,文教休闲,深圳齐心集团股份有限公司,主板,SZSE,20091021,S
812,002302.SZ,002302,西部建设,新疆,水泥,中建西部建设股份有限公司,主板,SZSE,20091103,S
813,002303.SZ,002303,美盈森,深圳,造纸,美盈森集团股份有限公司,主板,SZSE,20091103,S
814,002304.SZ,002304,洋河股份,江苏,白酒,江苏洋河酒厂股份有限公司,主板,SZSE,20091106,S
815,002305.SZ,002305,南国置业,湖北,区域地产,南国置业股份有限公司,主板,SZSE,20091106,N
816,002306.SZ,002306,中科云网,北京,互联网,中科云网科技集团股份有限公司,主板,SZSE,20091111,N
817,002307.SZ,002307,北新路桥,新疆,建筑工程,新疆北新路桥集团股份有限公司,主板,SZSE,20091111,S
818,002308.SZ,002308,威创股份,广东,IT设备,威创集团股份有限公司,主板,SZSE,20091127,N
819,002309.SZ,002309,ST中利,江苏,电气设备,江苏中利集团股份有限公司,主板,SZSE,20091127,N
820,002310.SZ,002310,东方园林,北京,建筑工程,北京东方园林环境股份有限公司,主板,SZSE,20091127,S
821,002311.SZ,002311,海大集团,广东,饲料,广东海大集团股份有限公司,主板,SZSE,20091127,S
822,002312.SZ,002312,川发龙蟒,四川,化工原料,四川发展龙蟒股份有限公司,主板,SZSE,20091203,S
823,002313.SZ,002313,*ST日海,深圳,通信设备,日海智能科技股份有限公司,主板,SZSE,20091203,N
824,002314.SZ,002314,南山控股,深圳,区域地产,深圳市新南山控股(集团)股份有限公司,主板,SZSE,20091203,S
825,002315.SZ,002315,焦点科技,江苏,互联网,焦点科技股份有限公司,主板,SZSE,20091209,S
826,002316.SZ,002316,亚联发展,吉林,软件服务,吉林亚联发展科技股份有限公司,主板,SZSE,20091209,N
827,002317.SZ,002317,众生药业,广东,中成药,广东众生药业股份有限公司,主板,SZSE,20091211,S
828,002318.SZ,002318,久立特材,浙江,特种钢,浙江久立特材科技股份有限公司,主板,SZSE,20091211,S
829,002319.SZ,002319,乐通股份,广东,染料涂料,珠海市乐通化工股份有限公司,主板,SZSE,20091211,N
830,002320.SZ,002320,海峡股份,海南,水运,海南海峡航运股份有限公司,主板,SZSE,20091216,S
831,002321.SZ,002321,华英农业,河南,农业综合,河南华英农业发展股份有限公司,主板,SZSE,20091216,N
832,002322.SZ,002322,理工能科,浙江,软件服务,宁波理工环境能源科技股份有限公司,主板,SZSE,20091218,N
833,002323.SZ,002323,雅博股份,山东,建筑工程,山东雅博科技股份有限公司,主板,SZSE,20091218,S
834,002324.SZ,002324,普利特,上海,塑料,上海普利特复合材料股份有限公司,主板,SZSE,20091218,S
835,002325.SZ,002325,洪涛股份,深圳,装修装饰,深圳洪涛集团股份有限公司,主板,SZSE,20091222,N
836,002326.SZ,002326,永太科技,浙江,化工原料,浙江永太科技股份有限公司,主板,SZSE,20091222,S
837,002327.SZ,002327,富安娜,深圳,纺织,深圳市富安娜家居用品股份有限公司,主板,SZSE,20091230,S
838,002328.SZ,002328,新朋股份,上海,汽车配件,上海新朋实业股份有限公司,主板,SZSE,20091230,N
839,002329.SZ,002329,皇氏集团,广西,乳制品,皇氏集团股份有限公司,主板,SZSE,20100106,S
840,002330.SZ,002330,得利斯,山东,食品,山东得利斯食品股份有限公司,主板,SZSE,20100106,N
841,002331.SZ,002331,皖通科技,安徽,软件服务,安徽皖通科技股份有限公司,主板,SZSE,20100106,N
842,002332.SZ,002332,仙琚制药,浙江,化学制药,浙江仙琚制药股份有限公司,主板,SZSE,20100112,S
843,002333.SZ,002333,罗普斯金,江苏,其他建材,中亿丰罗普斯金材料科技股份有限公司,主板,SZSE,20100112,N
844,002334.SZ,002334,英威腾,深圳,电气设备,深圳市英威腾电气股份有限公司,主板,SZSE,20100113,S
845,002335.SZ,002335,科华数据,福建,电气设备,科华数据股份有限公司,主板,SZSE,20100113,S
846,002336.SZ,002336,人人乐,深圳,超市连锁,人人乐连锁商业集团股份有限公司,主板,SZSE,20100113,S
847,002337.SZ,002337,赛象科技,天津,化工机械,天津赛象科技股份有限公司,主板,SZSE,20100115,N
848,002338.SZ,002338,奥普光电,吉林,电器仪表,长春奥普光电技术股份有限公司,主板,SZSE,20100115,S
849,002339.SZ,002339,积成电子,山东,电气设备,积成电子股份有限公司,主板,SZSE,20100122,N
850,002340.SZ,002340,格林美,深圳,小金属,格林美股份有限公司,主板,SZSE,20100122,S
851,002341.SZ,002341,新纶新材,深圳,化工原料,新纶新材料股份有限公司,主板,SZSE,20100122,N
852,002342.SZ,002342,巨力索具,河北,机械基件,巨力索具股份有限公司,主板,SZSE,20100126,N
853,002343.SZ,002343,慈文传媒,江西,影视音像,慈文传媒股份有限公司,主板,SZSE,20100126,N
854,002344.SZ,002344,海宁皮城,浙江,商品城,海宁中国皮革城股份有限公司,主板,SZSE,20100126,S
855,002345.SZ,002345,潮宏基,广东,服饰,广东潮宏基实业股份有限公司,主板,SZSE,20100128,S
856,002346.SZ,002346,柘中股份,上海,电气设备,上海柘中集团股份有限公司,主板,SZSE,20100128,S
857,002347.SZ,002347,泰尔股份,安徽,机械基件,泰尔重工股份有限公司,主板,SZSE,20100128,N
858,002348.SZ,002348,高乐股份,广东,文教休闲,广东高乐股份有限公司,主板,SZSE,20100203,N
859,002349.SZ,002349,精华制药,江苏,中成药,精华制药集团股份有限公司,主板,SZSE,20100203,S
860,002350.SZ,002350,北京科锐,北京,电气设备,北京科锐配电自动化股份有限公司,主板,SZSE,20100203,N
861,002351.SZ,002351,漫步者,深圳,IT设备,深圳市漫步者科技股份有限公司,主板,SZSE,20100205,S
862,002352.SZ,002352,顺丰控股,深圳,仓储物流,顺丰控股股份有限公司,主板,SZSE,20100205,S
863,002353.SZ,002353,杰瑞股份,山东,化工机械,烟台杰瑞石油服务集团股份有限公司,主板,SZSE,20100205,S
864,002354.SZ,002354,天娱数科,辽宁,互联网,天娱数字科技(大连)集团股份有限公司,主板,SZSE,20100209,S
865,002355.SZ,002355,兴民智通,山东,汽车配件,兴民智通(集团)股份有限公司,主板,SZSE,20100209,N
866,002356.SZ,002356,赫美集团,深圳,其他商业,深圳赫美集团股份有限公司,主板,SZSE,20100209,S
867,002357.SZ,002357,富临运业,四川,公路,四川富临运业集团股份有限公司,主板,SZSE,20100210,N
868,002358.SZ,002358,森源电气,河南,电气设备,河南森源电气股份有限公司,主板,SZSE,20100210,N
869,002360.SZ,002360,同德化工,山西,化工原料,山西同德化工股份有限公司,主板,SZSE,20100303,N
870,002361.SZ,002361,神剑股份,安徽,化工原料,安徽神剑新材料股份有限公司,主板,SZSE,20100303,N
871,002362.SZ,002362,汉王科技,北京,软件服务,汉王科技股份有限公司,主板,SZSE,20100303,S
872,002363.SZ,002363,隆基机械,山东,汽车配件,山东隆基机械股份有限公司,主板,SZSE,20100305,N
873,002364.SZ,002364,中恒电气,浙江,电气设备,杭州中恒电气股份有限公司,主板,SZSE,20100305,N
874,002365.SZ,002365,永安药业,湖北,化学制药,潜江永安药业股份有限公司,主板,SZSE,20100305,N
875,002366.SZ,002366,融发核电,四川,专用机械,融发核电设备股份有限公司,主板,SZSE,20100312,S
876,002367.SZ,002367,康力电梯,江苏,运输设备,康力电梯股份有限公司,主板,SZSE,20100312,S
877,002368.SZ,002368,太极股份,北京,软件服务,太极计算机股份有限公司,主板,SZSE,20100312,S
878,002369.SZ,002369,卓翼科技,深圳,通信设备,深圳市卓翼科技股份有限公司,主板,SZSE,20100316,N
879,002370.SZ,002370,亚太药业,浙江,化学制药,浙江亚太药业股份有限公司,主板,SZSE,20100316,N
880,002371.SZ,002371,北方华创,北京,半导体,北方华创科技集团股份有限公司,主板,SZSE,20100316,S
881,002372.SZ,002372,伟星新材,浙江,其他建材,浙江伟星新型建材股份有限公司,主板,SZSE,20100318,S
882,002373.SZ,002373,千方科技,北京,软件服务,北京千方科技股份有限公司,主板,SZSE,20100318,S
883,002374.SZ,002374,中锐股份,山东,广告包装,山东中锐产业发展股份有限公司,主板,SZSE,20100318,S
884,002375.SZ,002375,亚厦股份,浙江,装修装饰,浙江亚厦装饰股份有限公司,主板,SZSE,20100323,S
885,002376.SZ,002376,新北洋,山东,IT设备,山东新北洋信息技术股份有限公司,主板,SZSE,20100323,N
886,002377.SZ,002377,国创高新,湖北,其他建材,湖北国创高新材料股份有限公司,主板,SZSE,20100323,N
887,002378.SZ,002378,章源钨业,江西,小金属,崇义章源钨业股份有限公司,主板,SZSE,20100331,S
888,002379.SZ,002379,宏创控股,山东,铝,山东宏创铝业控股股份有限公司,主板,SZSE,20100331,N
889,002380.SZ,002380,科远智慧,江苏,软件服务,南京科远智慧科技集团股份有限公司,主板,SZSE,20100331,N
890,002381.SZ,002381,双箭股份,浙江,橡胶,浙江双箭橡胶股份有限公司,主板,SZSE,20100402,N
891,002382.SZ,002382,蓝帆医疗,山东,医疗保健,蓝帆医疗股份有限公司,主板,SZSE,20100402,S
892,002383.SZ,002383,合众思壮,北京,通信设备,北京合众思壮科技股份有限公司,主板,SZSE,20100402,S
893,002384.SZ,002384,东山精密,江苏,元器件,苏州东山精密制造股份有限公司,主板,SZSE,20100409,S
894,002385.SZ,002385,大北农,北京,饲料,北京大北农科技集团股份有限公司,主板,SZSE,20100409,S
895,002386.SZ,002386,天原股份,四川,化工原料,宜宾天原集团股份有限公司,主板,SZSE,20100409,S
896,002387.SZ,002387,维信诺,江苏,元器件,维信诺科技股份有限公司,主板,SZSE,20100413,S
897,002388.SZ,002388,新亚制程,浙江,元器件,新亚制程(浙江)股份有限公司,主板,SZSE,20100413,N
898,002389.SZ,002389,航天彩虹,浙江,航空,航天彩虹无人机股份有限公司,主板,SZSE,20100413,S
899,002390.SZ,002390,信邦制药,贵州,医药商业,贵州信邦制药股份有限公司,主板,SZSE,20100416,S
900,002391.SZ,002391,长青股份,江苏,农药化肥,江苏长青农化股份有限公司,主板,SZSE,20100416,N
901,002392.SZ,002392,北京利尔,北京,其他建材,北京利尔高温材料股份有限公司,主板,SZSE,20100423,N
902,002393.SZ,002393,力生制药,天津,化学制药,天津力生制药股份有限公司,主板,SZSE,20100423,N
903,002394.SZ,002394,联发股份,江苏,纺织,江苏联发纺织股份有限公司,主板,SZSE,20100423,N
904,002395.SZ,002395,双象股份,江苏,塑料,无锡双象超纤材料股份有限公司,主板,SZSE,20100429,N
905,002396.SZ,002396,星网锐捷,福建,通信设备,福建星网锐捷通讯股份有限公司,主板,SZSE,20100623,S
906,002397.SZ,002397,梦洁股份,湖南,纺织,湖南梦洁家纺股份有限公司,主板,SZSE,20100429,N
907,002398.SZ,002398,垒知集团,福建,其他建材,垒知控股集团股份有限公司,主板,SZSE,20100506,N
908,002399.SZ,002399,海普瑞,深圳,化学制药,深圳市海普瑞药业集团股份有限公司,主板,SZSE,20100506,S
909,002400.SZ,002400,省广集团,广东,广告包装,广东省广告集团股份有限公司,主板,SZSE,20100506,S
910,002401.SZ,002401,中远海科,上海,软件服务,中远海运科技股份有限公司,主板,SZSE,20100506,S
911,002402.SZ,002402,和而泰,深圳,元器件,深圳和而泰智能控制股份有限公司,主板,SZSE,20100511,S
912,002403.SZ,002403,爱仕达,浙江,家用电器,爱仕达股份有限公司,主板,SZSE,20100511,N
